config_batch_size,config_context_terms,config_demand_power,config_depth,config_dropout,config_epochs,config_hidden_size,config_learning_rate,config_loss,config_mu,config_n_samples,config_rho,config_run_id,config_seed,config_sigma,config_solver,config_test_fraction,config_tolerance_absolute_floor,config_tolerance_relative,config_validation_fraction,elapsed_seconds,error,fallback_reason,finished_at,hostname,julia_version,pid,run_id,started_at,status,test_mae,test_mse,test_relative_mae,test_rmse,test_sample_count,test_tolerance_accuracy,train_mae,train_mse,train_relative_mae,train_rmse,train_sample_count,train_tolerance_accuracy,training_backend,validation_mae,validation_mse,validation_relative_mae,validation_rmse,validation_sample_count,validation_tolerance_accuracy,worker_id
64,3,1.0,3,0.0,100,256,0.0001,mse_scen,0.0,2000,0.0,run_0069_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,16.332585782,,Training has not been implemented yet.,2026-05-01T16:36:35.820,instance-20260501-084214,1.12.6,14166,run_0069_seed3,2026-05-01T16:36:19.464,ok,4.305732756969509,29.241358135699404,0.07061262445991372,5.407527913538626,300,0.7556666666666667,4.300778261207743,29.241729752142753,0.06951728933812332,5.407562274458127,1400,0.7617142857142857,ContextualDFLTraining.supervised_mse_fallback,4.244840967189239,28.690910876458016,0.06807764284519348,5.356389724101302,300,0.7718888888888888,6
64,3,1.0,3,0.1,100,256,0.0001,mse_scen,0.0,2000,0.0,run_0070_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,23.632098286,,Training has not been implemented yet.,2026-05-01T16:36:45.591,instance-20260501-084214,1.12.6,14164,run_0070_seed1,2026-05-01T16:36:20.820,ok,4.255129681717772,28.420632816200854,0.0677862243093072,5.331100525801483,300,0.7735555555555556,4.162552861637141,27.282508418071227,0.06665721940788272,5.223266068091039,1400,0.7784285714285715,ContextualDFLTraining.supervised_mse_fallback,4.218848658531638,28.150865270557638,0.06652543357166378,5.305738899583887,300,0.7754444444444445,4
64,3,1.0,3,0.1,100,256,0.0001,mse_scen,0.0,2000,0.0,run_0071_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,22.869576401,,Training has not been implemented yet.,2026-05-01T16:36:44.932,instance-20260501-084214,1.12.6,14165,run_0071_seed2,2026-05-01T16:36:21.008,ok,4.206291339417897,27.709821561484606,0.07179272562509997,5.264011926419298,300,0.7453333333333333,4.155519987195056,27.24683542620519,0.06951884458535679,5.219850134458382,1400,0.7583095238095238,ContextualDFLTraining.supervised_mse_fallback,4.185499115693611,27.560258144283978,0.06975527122212859,5.249786485590055,300,0.7562222222222222,5
64,3,1.0,3,0.1,100,256,0.0001,mse_scen,0.0,2000,0.0,run_0072_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,17.37533412,,Training has not been implemented yet.,2026-05-01T16:36:40.885,instance-20260501-084214,1.12.6,14167,run_0072_seed3,2026-05-01T16:36:22.817,ok,4.275803357506263,28.89449848557879,0.07037996138721092,5.375360312163156,300,0.7594444444444445,4.261639529156484,28.748148345027534,0.06910076426282147,5.361729976885029,1400,0.7646904761904761,ContextualDFLTraining.supervised_mse_fallback,4.214067807243015,28.2436997937578,0.06784793760827268,5.31448019977098,300,0.7744444444444445,7
32,3,1.0,2,0.0,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0073_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,1.370352692,,Training has not been implemented yet.,2026-05-01T16:36:29.381,instance-20260501-133020,1.12.6,17399,run_0073_seed1,2026-05-01T16:36:28.008,ok,4.33463853929269,29.45784656540434,0.06984043059138466,5.427508320159845,300,0.7625555555555555,4.255053383629298,28.585985145916116,0.06888261084948614,5.346586307721602,1400,0.7653333333333333,ContextualDFLTraining.supervised_mse_fallback,4.283938440872766,29.10353246979986,0.06831654932241225,5.394768991328531,300,0.7688888888888888,10
32,3,1.0,2,0.0,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0074_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,1.218608947,,Training has not been implemented yet.,2026-05-01T16:36:29.722,instance-20260501-133020,1.12.6,17421,run_0074_seed2,2026-05-01T16:36:28.502,ok,4.270851727365924,28.671184444587034,0.07338832864904077,5.3545480149669995,300,0.739,4.2413074586836155,28.335332316991273,0.07137196737506225,5.323094242730564,1400,0.7481428571428571,ContextualDFLTraining.supervised_mse_fallback,4.262398437195714,28.456189149636405,0.07146764448199011,5.334434285811046,300,0.7518888888888889,13
32,3,1.0,2,0.0,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0075_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,1.171274893,,Training has not been implemented yet.,2026-05-01T16:36:29.818,instance-20260501-133020,1.12.6,17420,run_0075_seed3,2026-05-01T16:36:28.643,ok,4.370799056448384,29.90012637593116,0.07170995571323938,5.468100801551774,300,0.7496666666666667,4.37212730122979,30.22633184245506,0.07071820566477006,5.4978479282765775,1400,0.7518095238095238,ContextualDFLTraining.supervised_mse_fallback,4.313840383196222,29.581867724530618,0.06921931012083754,5.438921558960987,300,0.764,12
32,3,1.0,2,0.1,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0076_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,1.455848447,,Training has not been implemented yet.,2026-05-01T16:36:30.865,instance-20260501-133020,1.12.6,17399,run_0076_seed1,2026-05-01T16:36:29.406,ok,4.151305553433831,26.95574068337273,0.06679586712996582,5.191891821231711,300,0.7813333333333333,4.0776570758700545,26.14343427606976,0.0658936649101315,5.113065056897844,1400,0.7848095238095238,ContextualDFLTraining.supervised_mse_fallback,4.101837152996429,26.553778317958894,0.06526033810297685,5.153035835113015,300,0.7855555555555556,10
32,3,1.0,2,0.1,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0077_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,1.405965095,,Training has not been implemented yet.,2026-05-01T16:36:31.157,instance-20260501-133020,1.12.6,17421,run_0077_seed2,2026-05-01T16:36:29.747,ok,4.184461567158053,27.30740143299099,0.07152962548085878,5.225648422252591,300,0.75,4.123897131485889,26.74158288796685,0.06909752089425344,5.1712264394403435,1400,0.7617857142857143,ContextualDFLTraining.supervised_mse_fallback,4.142814199027302,26.94166819584199,0.06918562926635047,5.1905364073322895,300,0.7616666666666667,13
32,3,1.0,2,0.1,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0078_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,1.407291224,,Training has not been implemented yet.,2026-05-01T16:36:31.252,instance-20260501-133020,1.12.6,17420,run_0078_seed3,2026-05-01T16:36:29.843,ok,4.216442407696523,27.70735531915516,0.06856980669599316,5.263777666197078,300,0.7686666666666667,4.2469529577808,28.382601598467968,0.06815493276380481,5.327532411770759,1400,0.7665952380952381,ContextualDFLTraining.supervised_mse_fallback,4.1843737060675394,27.691639450051326,0.06653317086794001,5.262284622675908,300,0.7784444444444445,12
64,3,1.0,2,0.0,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0079_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,0.873136632,,Training has not been implemented yet.,2026-05-01T16:36:31.766,instance-20260501-133020,1.12.6,17399,run_0079_seed1,2026-05-01T16:36:30.891,ok,4.434427008819213,31.154406101312347,0.07120323031414594,5.581613216742302,300,0.7526666666666667,4.337136901983225,29.87951999209052,0.06981793035485818,5.466216240882766,1400,0.7574285714285715,ContextualDFLTraining.supervised_mse_fallback,4.390810990074218,30.822579725527916,0.06974781126542806,5.551808689564862,300,0.7592222222222222,10
64,3,1.0,2,0.0,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0080_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,0.808681435,,Training has not been implemented yet.,2026-05-01T16:36:31.994,instance-20260501-133020,1.12.6,17421,run_0080_seed2,2026-05-01T16:36:31.182,ok,4.409546989491142,30.72909766279999,0.07493419137570567,5.543383232539492,300,0.7207777777777777,4.394044416720306,30.570098374272025,0.07322737721372388,5.5290232748897,1400,0.732452380952381,ContextualDFLTraining.supervised_mse_fallback,4.418298538796903,30.739891346025825,0.0734496335806954,5.54435671165067,300,0.7326666666666667,13
64,3,1.0,2,0.0,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0081_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,0.845106698,,Training has not been implemented yet.,2026-05-01T16:36:32.124,instance-20260501-133020,1.12.6,17420,run_0081_seed3,2026-05-01T16:36:31.277,ok,4.532076168258614,32.34721335455733,0.07370808878022164,5.6874610640036325,300,0.7305555555555555,4.536622950584914,32.74200442104229,0.0727752481444759,5.722062951509908,1400,0.7356190476190476,ContextualDFLTraining.supervised_mse_fallback,4.454669161672622,31.81704423156643,0.07113083858792149,5.640659911000346,300,0.7496666666666667,12
64,3,1.0,2,0.1,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0082_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,1.056135759,,Training has not been implemented yet.,2026-05-01T16:36:32.436,instance-20260501-133020,1.12.6,17419,run_0082_seed1,2026-05-01T16:36:31.376,ok,4.401130234869903,30.559197814437766,0.07053050438933203,5.528037428820265,300,0.7578888888888888,4.3021511947754165,29.316341941160836,0.06918967616039792,5.414456754020742,1400,0.7616428571428572,ContextualDFLTraining.supervised_mse_fallback,4.340909288292043,30.011165819917643,0.06887534686195561,5.478244775465737,300,0.7657777777777778,11
64,3,1.0,2,0.1,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0083_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,1.659964894,,Training has not been implemented yet.,2026-05-01T16:36:33.456,instance-20260501-133020,1.12.6,17399,run_0083_seed2,2026-05-01T16:36:31.793,ok,4.3292969363031375,29.473492767815166,0.07374500686890537,5.42894950868169,300,0.7318888888888889,4.304804611418261,29.248186444686123,0.07183011788185253,5.408159247348965,1400,0.7431190476190476,ContextualDFLTraining.supervised_mse_fallback,4.330823012041966,29.458171655539132,0.07200282676284009,5.427538268454597,300,0.7425555555555555,10
64,3,1.0,2,0.1,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0084_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,1.717095197,,Training has not been implemented yet.,2026-05-01T16:36:33.739,instance-20260501-133020,1.12.6,17421,run_0084_seed3,2026-05-01T16:36:32.019,ok,4.4102964004014185,30.39515206383461,0.07178568650505278,5.513179850488701,300,0.7454444444444445,4.416939002820681,30.884303307187167,0.07092742825737472,5.557364780827975,1400,0.7491666666666666,ContextualDFLTraining.supervised_mse_fallback,4.334443671649021,29.864339322351878,0.06908997241289296,5.4648274741616385,300,0.7631111111111111,13
32,3,1.0,3,0.0,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0085_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,2.318731649,,Training has not been implemented yet.,2026-05-01T16:36:34.470,instance-20260501-133020,1.12.6,17420,run_0085_seed1,2026-05-01T16:36:32.149,ok,4.22465954007753,28.00878564581608,0.06828507312121031,5.292332722516233,300,0.7716666666666666,4.12914050598437,26.833755849011,0.06701471490794447,5.180130871803433,1400,0.7773333333333333,ContextualDFLTraining.supervised_mse_fallback,4.1852227846835675,27.587246157896406,0.06687203434326895,5.252356248189607,300,0.7763333333333333,12
32,3,1.0,3,0.0,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0086_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,1.538334647,,Training has not been implemented yet.,2026-05-01T16:36:34.003,instance-20260501-133020,1.12.6,17419,run_0086_seed2,2026-05-01T16:36:32.462,ok,4.155220948547287,27.011617082286712,0.0714156953767827,5.197270156754093,300,0.751,4.0996933939501154,26.45618037234365,0.06905180999883329,5.143557171097027,1400,0.7639523809523809,ContextualDFLTraining.supervised_mse_fallback,4.120225938201489,26.635559305848997,0.06915722062450687,5.160964958789102,300,0.7625555555555555,11
32,3,1.0,3,0.0,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0087_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,1.624884072,,Training has not been implemented yet.,2026-05-01T16:36:35.110,instance-20260501-133020,1.12.6,17399,run_0087_seed3,2026-05-01T16:36:33.482,ok,4.293577428874296,28.835415343264277,0.07063153487490521,5.369861762025562,300,0.7581111111111111,4.282670987955369,28.962611224216886,0.06947220617310604,5.381692226820193,1400,0.7606904761904761,ContextualDFLTraining.supervised_mse_fallback,4.231256180803462,28.361478530866698,0.06808859471834597,5.325549598949079,300,0.7744444444444445,10
32,3,1.0,3,0.1,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0088_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,2.009262352,,Training has not been implemented yet.,2026-05-01T16:36:35.776,instance-20260501-133020,1.12.6,17421,run_0088_seed1,2026-05-01T16:36:33.764,ok,4.291522449307749,28.886941884771073,0.06856620375386716,5.374657373709609,300,0.7694444444444445,4.209308664436449,27.940534189333636,0.0675396479744863,5.285880644635635,1400,0.7729285714285714,ContextualDFLTraining.supervised_mse_fallback,4.256161803110281,28.685801236997946,0.06727143336281544,5.3559127361261165,300,0.7725555555555556,13
32,3,1.0,3,0.1,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0089_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,2.58095008,,Training has not been implemented yet.,2026-05-01T16:36:36.613,instance-20260501-133020,1.12.6,17419,run_0089_seed2,2026-05-01T16:36:34.029,ok,4.279142053955854,28.77349526839401,0.07306083561789718,5.36409314501473,300,0.7378888888888889,4.242850484461584,28.39721386722708,0.07094379104131272,5.328903627128856,1400,0.7485952380952381,ContextualDFLTraining.supervised_mse_fallback,4.271465275465271,28.63154186159548,0.07116667606178513,5.350844967067863,300,0.7453333333333333,11
32,3,1.0,3,0.1,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0090_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,1.946243389,,Training has not been implemented yet.,2026-05-01T16:36:36.444,instance-20260501-133020,1.12.6,17420,run_0090_seed3,2026-05-01T16:36:34.495,ok,4.359866695694202,29.738778094732474,0.07129241503082645,5.453327249921141,300,0.7495555555555555,4.365241942982453,30.09100306651765,0.07035153811251132,5.485526689983164,1400,0.7543571428571428,ContextualDFLTraining.supervised_mse_fallback,4.310808114370478,29.518701604175018,0.06890019555584996,5.433111595041558,300,0.7656666666666667,12
64,3,1.0,3,0.0,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0091_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,1.110882408,,Training has not been implemented yet.,2026-05-01T16:36:36.249,instance-20260501-133020,1.12.6,17399,run_0091_seed1,2026-05-01T16:36:35.135,ok,4.337827464278288,29.64486731219761,0.06986978961167445,5.444710030129944,300,0.7627777777777778,4.246508870663006,28.473485659803014,0.06872032311349341,5.3360552526939795,1400,0.7669761904761905,ContextualDFLTraining.supervised_mse_fallback,4.275679333359958,29.060342399296637,0.06815808525409016,5.390764546824192,300,0.7681111111111111,10
64,3,1.0,3,0.0,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0092_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,1.112960757,,Training has not been implemented yet.,2026-05-01T16:36:36.918,instance-20260501-133020,1.12.6,17421,run_0092_seed2,2026-05-01T16:36:35.801,ok,4.295650471785513,29.06445390020529,0.0737635474025345,5.391145880070886,300,0.7375555555555555,4.259572170067641,28.64500064327775,0.07160791567311725,5.352102450745665,1400,0.7463095238095238,ContextualDFLTraining.supervised_mse_fallback,4.2836915150263,28.814506251054485,0.0717927016627392,5.367914515997296,300,0.7466666666666667,13
64,3,1.0,3,0.0,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0093_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,2.248764716,,Training has not been implemented yet.,2026-05-01T16:36:38.097,instance-20260501-084214,1.12.6,14166,run_0093_seed3,2026-05-01T16:36:35.843,ok,4.315741466043768,29.341767841785824,0.07084576775358864,5.416804209290365,300,0.7543333333333333,4.329079795928812,29.633699065143176,0.07001276815838665,5.443684328204858,1400,0.7582857142857143,ContextualDFLTraining.supervised_mse_fallback,4.263235543629181,28.98518901593462,0.0684335928866374,5.3837894661599295,300,0.7674444444444445,6
64,3,1.0,3,0.1,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0094_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,1.989516575,,Training has not been implemented yet.,2026-05-01T16:36:38.275,instance-20260501-133020,1.12.6,17399,run_0094_seed1,2026-05-01T16:36:36.274,ok,4.386191779757684,30.304519871898176,0.07013233559688016,5.504954120780497,300,0.762,4.292653585440871,29.143022598937613,0.06899378201480165,5.398427789545546,1400,0.7650476190476191,ContextualDFLTraining.supervised_mse_fallback,4.34373298241823,30.04655678452616,0.06876350335986679,5.481473960945738,300,0.7648888888888888,10
64,3,1.0,3,0.1,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0095_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,2.036416692,,Training has not been implemented yet.,2026-05-01T16:36:38.508,instance-20260501-133020,1.12.6,17420,run_0095_seed2,2026-05-01T16:36:36.468,ok,4.297975680053041,29.070691433342418,0.07376381068915731,5.391724346935998,300,0.7374444444444445,4.271293803902153,28.81498379221828,0.07177456285248861,5.367958996883106,1400,0.7458095238095238,ContextualDFLTraining.supervised_mse_fallback,4.298550774616656,29.032837560094237,0.07199625244296337,5.38821283544871,300,0.7457777777777778,12
64,3,1.0,3,0.1,100,64,0.0003,mse_scen,0.0,2000,0.0,run_0096_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,1.353956775,,Training has not been implemented yet.,2026-05-01T16:36:37.996,instance-20260501-133020,1.12.6,17419,run_0096_seed3,2026-05-01T16:36:36.639,ok,4.398376566809498,30.43507666828241,0.0717984891176879,5.516799495022672,300,0.7478888888888889,4.392902051729376,30.534387447680412,0.07067150713320859,5.525792924791918,1400,0.7514285714285714,ContextualDFLTraining.supervised_mse_fallback,4.33401704268314,29.887974025772614,0.06921110276782431,5.466989484695632,300,0.7632222222222222,11
32,3,1.0,2,0.0,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0097_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,3.115455738,,Training has not been implemented yet.,2026-05-01T16:36:40.064,instance-20260501-133020,1.12.6,17421,run_0097_seed1,2026-05-01T16:36:36.942,ok,4.193571885653156,27.603041328537035,0.06768587144914619,5.253859660148626,300,0.7765555555555556,4.11806258005588,26.696366370433864,0.06673205220771347,5.166852656156731,1400,0.7794761904761904,ContextualDFLTraining.supervised_mse_fallback,4.1485259087787565,27.18710675347499,0.06617987553773229,5.214125694061756,300,0.7822222222222223,13
32,3,1.0,2,0.0,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0098_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,2.90583214,,Training has not been implemented yet.,2026-05-01T16:36:40.930,instance-20260501-133020,1.12.6,17419,run_0098_seed2,2026-05-01T16:36:38.021,ok,4.1537482675335715,26.978899786390777,0.0714428947361175,5.194121656872389,300,0.7485555555555555,4.0998336890499845,26.415266104205116,0.06911683893179017,5.13957839751522,1400,0.7612857142857142,ContextualDFLTraining.supervised_mse_fallback,4.113620706806,26.537634142777172,0.06909482259237974,5.151469124703862,300,0.7636666666666667,11
32,3,1.0,2,0.0,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0099_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,7.920535433,,Training has not been implemented yet.,2026-05-01T16:36:46.961,instance-20260501-084214,1.12.6,14166,run_0099_seed3,2026-05-01T16:36:38.120,ok,4.002890210412251,25.042690460573546,0.06572683484641242,5.004267225136318,300,0.7851111111111111,4.044305960357545,25.637661334363155,0.06559534766877936,5.063364625855336,1400,0.7865714285714286,ContextualDFLTraining.supervised_mse_fallback,3.9944649614101793,25.208132430040123,0.0641739245188144,5.020770103284965,300,0.7935555555555556,6
32,3,1.0,2,0.1,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0100_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,2.603028275,,Training has not been implemented yet.,2026-05-01T16:36:40.908,instance-20260501-133020,1.12.6,17399,run_0100_seed1,2026-05-01T16:36:38.300,ok,4.141018302199853,26.849294062690973,0.06618158673006773,5.181630444434548,300,0.7874444444444444,4.075043124578573,26.124426566987488,0.06541501086093829,5.111205979706501,1400,0.7865952380952381,ContextualDFLTraining.supervised_mse_fallback,4.105799641377892,26.574376442054405,0.06488755098340412,5.155034087380452,300,0.788,10
32,3,1.0,2,0.1,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0101_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,2.637103856,,Training has not been implemented yet.,2026-05-01T16:36:41.174,instance-20260501-133020,1.12.6,17420,run_0101_seed2,2026-05-01T16:36:38.532,ok,4.112675193361154,26.372376457808883,0.07094658133765065,5.1354042156201185,300,0.7557777777777778,4.037145386971455,25.65745490170052,0.06830251725537609,5.065318835147549,1400,0.7666904761904761,ContextualDFLTraining.supervised_mse_fallback,4.037603637043097,25.64873790431147,0.06807601042208597,5.064458303146692,300,0.769,12
32,3,1.0,2,0.1,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0102_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,4.764849255,,Training has not been implemented yet.,2026-05-01T16:36:43.400,instance-20260501-084214,1.12.6,14168,run_0102_seed3,2026-05-01T16:36:38.628,ok,4.002133646969805,25.009498693559074,0.06540626321593764,5.000949779147865,300,0.788,4.029021539348142,25.452686101692446,0.0650595860817869,5.045065520059422,1400,0.7892380952380952,ContextualDFLTraining.supervised_mse_fallback,3.9911312833585963,25.089251022883037,0.06382167893615451,5.008917150730588,300,0.7978888888888889,8
64,3,1.0,2,0.0,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0103_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,3.229959563,,Training has not been implemented yet.,2026-05-01T16:36:41.933,instance-20260501-084214,1.12.6,14139,run_0103_seed1,2026-05-01T16:36:38.692,ok,4.34293461640097,29.60892278266123,0.0699438989300505,5.441408161740969,300,0.7635555555555555,4.258727692618202,28.64839723495701,0.06890518884917074,5.352419755116093,1400,0.7640714285714286,ContextualDFLTraining.supervised_mse_fallback,4.294717255900145,29.334693725495093,0.06845470785707791,5.416151191159188,300,0.7671111111111111,2
64,3,1.0,2,0.0,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0104_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,2.282483317,,Training has not been implemented yet.,2026-05-01T16:36:42.380,instance-20260501-133020,1.12.6,17421,run_0104_seed2,2026-05-01T16:36:40.089,ok,4.304696959242927,29.115681572609756,0.07396083063314529,5.3958948815381635,300,0.7363333333333333,4.271833578475094,28.807104370262827,0.07187175205984553,5.367225015803123,1400,0.7449761904761905,ContextualDFLTraining.supervised_mse_fallback,4.289661286567966,28.856055683242857,0.07191495173458412,5.3717832870698405,300,0.7485555555555555,13
64,3,1.0,2,0.0,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0105_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,6.727999779,,Training has not been implemented yet.,2026-05-01T16:36:48.846,instance-20260501-084214,1.12.6,14167,run_0105_seed3,2026-05-01T16:36:40.908,ok,4.395991605186376,30.33387082796117,0.07220675687632587,5.507619343052057,300,0.7481111111111111,4.390235852781332,30.501680905748074,0.07105992382110339,5.522832688552866,1400,0.7509285714285714,ContextualDFLTraining.supervised_mse_fallback,4.3280323229727085,29.865321051204152,0.06953079756055687,5.464917295916211,300,0.7635555555555555,7
64,3,1.0,2,0.1,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0106_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,2.679095027,,Training has not been implemented yet.,2026-05-01T16:36:43.616,instance-20260501-133020,1.12.6,17399,run_0106_seed1,2026-05-01T16:36:40.934,ok,4.232126752134677,28.17971182707052,0.06792008500804782,5.308456633247607,300,0.7762222222222223,4.149785124120884,27.140253690496618,0.06689726859275341,5.2096308593312655,1400,0.7772857142857142,ContextualDFLTraining.supervised_mse_fallback,4.173876613046332,27.63169301836143,0.0662579898502871,5.256585680682988,300,0.7783333333333333,10
64,3,1.0,2,0.1,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0107_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,2.040710178,,Training has not been implemented yet.,2026-05-01T16:36:43,instance-20260501-133020,1.12.6,17419,run_0107_seed2,2026-05-01T16:36:40.955,ok,4.196005516348727,27.56871546923636,0.07210860682869119,5.25059191608302,300,0.7475555555555555,4.1486414290225015,27.087915735321054,0.06985748569519973,5.2046052429863545,1400,0.7561428571428571,ContextualDFLTraining.supervised_mse_fallback,4.159181646219458,27.156369433859293,0.06978303474844705,5.2111773558246215,300,0.76,11
64,3,1.0,2,0.1,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0108_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,2.637168458,,Training has not been implemented yet.,2026-05-01T16:36:43.839,instance-20260501-133020,1.12.6,17420,run_0108_seed3,2026-05-01T16:36:41.198,ok,4.256200240386181,28.48023643825683,0.06988217633220213,5.3366877778503055,300,0.7612222222222222,4.270240442910944,28.792384388396588,0.069074565578259,5.365853556368883,1400,0.7626904761904761,ContextualDFLTraining.supervised_mse_fallback,4.202917296479219,28.080506810555413,0.06745962247376952,5.299104340410312,300,0.776,12
32,3,1.0,3,0.0,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0109_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,7.233010565,,Training has not been implemented yet.,2026-05-01T16:36:49.199,instance-20260501-084214,1.12.6,14139,run_0109_seed1,2026-05-01T16:36:41.955,ok,4.087699837284735,26.168120986076,0.06577015882611004,5.1154785686264,300,0.7883333333333333,4.021159222602739,25.400069413866454,0.06499717982057746,5.039848153850119,1400,0.7901666666666667,ContextualDFLTraining.supervised_mse_fallback,4.0515260981991235,25.86312395539845,0.06443162247621613,5.085580001867874,300,0.792,2
32,3,1.0,3,0.0,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0110_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,4.440419948,,Training has not been implemented yet.,2026-05-01T16:36:46.852,instance-20260501-133020,1.12.6,17421,run_0110_seed2,2026-05-01T16:36:42.405,ok,4.107151417371638,26.347546170524485,0.07068531788901736,5.132986087115811,300,0.7553333333333333,4.030753914045019,25.592419890097553,0.06804011321882977,5.058895125429816,1400,0.7678333333333334,ContextualDFLTraining.supervised_mse_fallback,4.039960678326963,25.657651420784045,0.06794132617513765,5.0653382336013895,300,0.7687777777777778,13
32,3,1.0,3,0.0,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0111_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,4.178565801,,Training has not been implemented yet.,2026-05-01T16:36:47.208,instance-20260501-133020,1.12.6,17419,run_0111_seed3,2026-05-01T16:36:43.026,ok,3.9793151604061374,24.80263541824046,0.06527957897886286,4.980224434525061,300,0.7875555555555556,4.011839308313161,25.22661343966285,0.06504591546581519,5.022610221753511,1400,0.7903571428571429,ContextualDFLTraining.supervised_mse_fallback,3.9810077573238614,24.96162069298454,0.06388944793194593,4.996160595195529,300,0.7961111111111111,11
32,3,1.0,3,0.1,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0112_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,12.75968038,,Training has not been implemented yet.,2026-05-01T16:36:57.277,instance-20260501-084214,1.12.6,14168,run_0112_seed1,2026-05-01T16:36:43.423,ok,4.117417554012479,26.58911677274614,0.06679838684787351,5.1564635917211845,300,0.7782222222222223,4.061829339246494,25.940237932777404,0.06618358862643121,5.09315598944087,1400,0.7826666666666666,ContextualDFLTraining.supervised_mse_fallback,4.102797905763055,26.473646045065244,0.0657574786163568,5.1452547113884695,300,0.7834444444444445,8
