config_batch_size,config_context_terms,config_demand_power,config_depth,config_dropout,config_epochs,config_hidden_size,config_learning_rate,config_loss,config_mu,config_n_samples,config_rho,config_run_id,config_seed,config_sigma,config_solver,config_test_fraction,config_tolerance_absolute_floor,config_tolerance_relative,config_validation_fraction,epoch,minibatch_mse,run_id,status,test_mse,train_mse,validation_mse
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0121_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,90,25.41636930439772,run_0121_seed1,ok,26.201919260725962,25.361322782657126,25.81656772411111
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0121_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,91,25.392192159463878,run_0121_seed1,ok,26.197216241655113,25.357574882588256,25.792218842241823
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0121_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,92,25.376234692206932,run_0121_seed1,ok,26.133407816356023,25.32936753509339,25.75780559818842
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0121_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,93,25.425131037892996,run_0121_seed1,ok,26.129075326943354,25.325423340084807,25.78439061884498
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0121_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,94,25.35878523374238,run_0121_seed1,ok,26.195662851972433,25.351489466148372,25.82606008712096
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0121_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,95,25.38141202639849,run_0121_seed1,ok,26.18011053485922,25.36396580959406,25.88989069193846
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0121_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,96,25.348270363101598,run_0121_seed1,ok,26.140607052888587,25.367866719947514,25.754673102549063
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0121_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,97,25.38983486644289,run_0121_seed1,ok,26.113663839150032,25.333080183191107,25.79947170513629
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0121_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,98,25.36943121929011,run_0121_seed1,ok,26.066609972510292,25.307052897979585,25.75876058216352
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0121_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,99,25.33189768127737,run_0121_seed1,ok,26.11949639832944,25.326824507370166,25.802003674017012
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0121_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,100,25.35214638081286,run_0121_seed1,ok,26.09841790111705,25.31939767049305,25.749321810214173
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,1,3761.5846163684782,run_0122_seed2,ok,3562.055631326571,3687.176686021039,3707.777536106335
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,2,3402.770481316868,run_0122_seed2,ok,2852.0290553260297,2921.421665139313,2932.7068326332924
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,3,2133.5733064824703,run_0122_seed2,ok,1250.676021855928,1232.0074483300803,1230.4142652252897
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,4,641.782123710153,run_0122_seed2,ok,322.73537111974986,317.6111585023662,323.7747981515588
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,5,279.98474344236564,run_0122_seed2,ok,251.0960618690669,257.4692451899592,267.11034126028096
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,6,243.29157927286732,run_0122_seed2,ok,225.8858089976137,229.192987966127,238.28720320224295
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,7,218.09355284968194,run_0122_seed2,ok,202.00174288225102,205.9979293430661,215.21241787245626
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,8,195.85040576759047,run_0122_seed2,ok,181.02695325638837,184.20632944769318,192.85379629631615
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,9,173.71856120606958,run_0122_seed2,ok,159.29098155034848,162.6927253883742,170.777066461522
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,10,152.9600145885381,run_0122_seed2,ok,138.96478570383027,142.34061592080693,149.65632909788462
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,11,133.1547381275971,run_0122_seed2,ok,119.93821583401572,122.93053592643462,129.31872264147208
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,12,114.67269017596877,run_0122_seed2,ok,103.45269387985769,104.91899296571327,110.0534526429546
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,13,97.13745650714431,run_0122_seed2,ok,87.47651317459653,88.63398278808906,92.81398342778695
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,14,81.32853109225412,run_0122_seed2,ok,72.82657526339912,73.89520036158619,77.19775931278399
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,15,68.13687001667984,run_0122_seed2,ok,60.6255430909758,61.742111275456004,64.24569367270034
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,16,56.93787092132143,run_0122_seed2,ok,51.54395980614821,52.07518708684936,53.83867122880829
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,17,48.3904298082972,run_0122_seed2,ok,44.8147936549635,44.74311215590277,45.93342518735303
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,18,41.866300599932295,run_0122_seed2,ok,39.228948749010854,39.22283147101214,40.030289789496884
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,19,37.201045505510926,run_0122_seed2,ok,35.25515777227295,35.32241932163098,35.84856692018788
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,20,34.04954578558618,run_0122_seed2,ok,32.796245448554,32.83865568391422,33.16925117200569
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,21,32.02756370265218,run_0122_seed2,ok,31.23670034602005,31.219711281011847,31.4172606807935
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,22,30.713092003699696,run_0122_seed2,ok,30.294084606061897,30.20612329968935,30.341664276207307
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,23,29.91115311928162,run_0122_seed2,ok,29.727172761766376,29.599135691611917,29.679216140765323
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,24,29.40512987049989,run_0122_seed2,ok,29.407598497903273,29.20750677310701,29.29949051262347
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,25,29.100926729019548,run_0122_seed2,ok,29.19670113937975,28.973580785451574,29.07302434252736
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,26,28.913388693081483,run_0122_seed2,ok,29.018060289105193,28.794322358731492,28.877052930256028
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,27,28.759542313401667,run_0122_seed2,ok,28.920906036068278,28.671865633400245,28.756515029794212
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,28,28.65495675883751,run_0122_seed2,ok,28.82797976376201,28.564749609039286,28.641751668073976
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,29,28.582403904864783,run_0122_seed2,ok,28.752891334468483,28.47502281396092,28.56268990527726
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,30,28.452805144095883,run_0122_seed2,ok,28.68588539856138,28.389347024630283,28.466140846496675
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,31,28.364558824668823,run_0122_seed2,ok,28.612114609111686,28.309503102563777,28.394374947183376
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,32,28.301381669253274,run_0122_seed2,ok,28.536835078269647,28.234755356786284,28.31559392080277
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,33,28.23607376814999,run_0122_seed2,ok,28.47969090160554,28.161783360669755,28.252155510256248
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,34,28.157845183330018,run_0122_seed2,ok,28.441390104793896,28.11017958164133,28.22915236417398
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,35,28.1120470122988,run_0122_seed2,ok,28.361101689364443,28.022861609805442,28.100738605998792
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,36,27.998846899744613,run_0122_seed2,ok,28.301800501527776,27.955529464536514,28.052308779007028
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,37,27.961054939760505,run_0122_seed2,ok,28.251578352416978,27.891278411084492,27.962940989401915
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,38,27.896721712833298,run_0122_seed2,ok,28.20680068652065,27.832038209753044,27.90378001823724
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,39,27.829636698129036,run_0122_seed2,ok,28.13143323235015,27.753077119872263,27.849136227590648
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,40,27.765400707964556,run_0122_seed2,ok,28.066075364991363,27.690595139675203,27.790701864352087
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,41,27.687602279521272,run_0122_seed2,ok,28.03935502989915,27.648506995756538,27.780695002848102
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,42,27.632714127225974,run_0122_seed2,ok,27.960857994657545,27.56177724508715,27.668767895788477
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,43,27.574946919526244,run_0122_seed2,ok,27.893345782252002,27.49680483104739,27.58653386516451
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,44,27.51266507739301,run_0122_seed2,ok,27.837005742905763,27.43066122069635,27.51704041273395
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,45,27.450574780290733,run_0122_seed2,ok,27.810890515209874,27.383109229779613,27.485422415895453
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,46,27.37173859928362,run_0122_seed2,ok,27.74487284919025,27.313240702025926,27.399105552185443
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,47,27.322499840605193,run_0122_seed2,ok,27.700879643725678,27.274252086614645,27.33148625228707
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,48,27.260278522052445,run_0122_seed2,ok,27.642565116540155,27.216394306304057,27.30093178379806
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,49,27.181844001666978,run_0122_seed2,ok,27.56520751276233,27.127197045387557,27.24123079126413
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,50,27.13621188378161,run_0122_seed2,ok,27.512664114732566,27.060164012226277,27.169840137347755
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,51,27.063315891903816,run_0122_seed2,ok,27.462894575089344,26.998443260249854,27.083087272150937
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,52,27.006658828811897,run_0122_seed2,ok,27.40645938493061,26.940326955556554,27.047576242081618
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,53,26.951067052684607,run_0122_seed2,ok,27.383158534594138,26.899185976341457,26.98905199226747
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,54,26.881670013907716,run_0122_seed2,ok,27.31409427831383,26.823455391292182,26.962527809484836
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,55,26.836540825762906,run_0122_seed2,ok,27.25733775652637,26.762118859341367,26.870050628070835
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,56,26.761971830560334,run_0122_seed2,ok,27.20081908584445,26.71581502783912,26.836951212184264
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,57,26.731864858462544,run_0122_seed2,ok,27.174284653434217,26.652482411478047,26.726265973835776
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,58,26.658719672221466,run_0122_seed2,ok,27.121316581780704,26.595439596027845,26.71277185801146
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,59,26.6266319237539,run_0122_seed2,ok,27.105781901442807,26.557724384346482,26.667318186417592
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,60,26.561217975284762,run_0122_seed2,ok,27.024820422782913,26.479570503510374,26.60860964346092
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,61,26.51570842775982,run_0122_seed2,ok,26.963587291863348,26.432660161442794,26.54439392466691
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,62,26.43503991781904,run_0122_seed2,ok,26.924127482848597,26.371692823537636,26.497868662572245
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,63,26.382844208186427,run_0122_seed2,ok,26.89761938431816,26.321841254002447,26.461637205197466
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,64,26.340639275001454,run_0122_seed2,ok,26.83748634913633,26.266755571393475,26.38480595461502
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,65,26.276020172172597,run_0122_seed2,ok,26.808109218669724,26.22520962147549,26.337539328033504
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,66,26.232790612178498,run_0122_seed2,ok,26.80255621148326,26.196866165123737,26.273110422271692
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,67,26.175436072154653,run_0122_seed2,ok,26.729901099704797,26.136097019852965,26.223247953845583
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,68,26.142704755500286,run_0122_seed2,ok,26.664306416122518,26.06692406208422,26.17725196972886
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,69,26.079616711605922,run_0122_seed2,ok,26.66023301657814,26.048703060943023,26.147513523945147
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,70,26.049562972657565,run_0122_seed2,ok,26.606007682537946,25.98549417157929,26.108243951404297
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,71,25.98882942325112,run_0122_seed2,ok,26.544197801011176,25.93234472400111,26.08143784457676
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,72,25.938181647978286,run_0122_seed2,ok,26.57322377798236,25.92791260991103,26.008442677115607
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,73,25.90973972725446,run_0122_seed2,ok,26.508340810204345,25.86339320635351,25.990876736568246
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,74,25.8740856587528,run_0122_seed2,ok,26.463109691926718,25.789256336645966,25.93279924532115
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,75,25.793293562838734,run_0122_seed2,ok,26.41945797374532,25.750931994336902,25.884405952154935
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,76,25.770620205368175,run_0122_seed2,ok,26.36371494424138,25.717017479693812,25.826622814231506
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,77,25.74277623472774,run_0122_seed2,ok,26.355606218650387,25.66513843601534,25.79925471169438
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,78,25.69811703292795,run_0122_seed2,ok,26.30313448352617,25.637980374135665,25.78727337520869
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,79,25.641882029565462,run_0122_seed2,ok,26.287885220062407,25.583886157923523,25.692769239769053
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,80,25.63191925517158,run_0122_seed2,ok,26.27048718718769,25.560265619541212,25.69472358669906
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,81,25.56565544567326,run_0122_seed2,ok,26.223893900671072,25.499808166681948,25.641876149275753
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,82,25.537177270214375,run_0122_seed2,ok,26.20350455774837,25.489776405049255,25.596687566875993
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,83,25.51159531834026,run_0122_seed2,ok,26.23210231775123,25.52087848495697,25.742233173149877
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,84,25.45726888965593,run_0122_seed2,ok,26.185408978410518,25.414541316715745,25.597729151414512
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,85,25.432677298045803,run_0122_seed2,ok,26.141254396204637,25.378369981642756,25.52561592059424
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,86,25.41051836799012,run_0122_seed2,ok,26.10352396221941,25.36763083084849,25.49141764450279
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,87,25.386705243337754,run_0122_seed2,ok,26.078196058643957,25.335703881855714,25.47910918064369
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,88,25.351229908163177,run_0122_seed2,ok,26.030680682656335,25.296989791925714,25.453128867631502
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,89,25.312076552225594,run_0122_seed2,ok,26.025991461163354,25.24279258057791,25.338604339839176
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,90,25.284260308672504,run_0122_seed2,ok,25.993235481262733,25.225691264806137,25.323912564213167
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,91,25.25073602805778,run_0122_seed2,ok,26.008781317529493,25.176854846018568,25.336113272710794
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,92,25.227397053029758,run_0122_seed2,ok,25.979683705470926,25.197275167629932,25.338986406786315
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,93,25.193641163738445,run_0122_seed2,ok,25.969748155469752,25.147183424153976,25.311679623783437
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,94,25.154909548477885,run_0122_seed2,ok,25.95858317198834,25.155108371796253,25.317231890435465
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,95,25.138337668067926,run_0122_seed2,ok,25.901059208538438,25.06752216931313,25.24283645940019
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,96,25.108910357334334,run_0122_seed2,ok,25.927372659801506,25.07069037893031,25.18608433685799
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,97,25.084266141758544,run_0122_seed2,ok,25.883666738302345,25.046445662207958,25.209406053465905
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,98,25.058824217422078,run_0122_seed2,ok,25.86473154914514,25.02782144595236,25.234279805565777
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,99,25.04893445770738,run_0122_seed2,ok,25.869058379215826,24.995604613279237,25.125976944429677
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,100,25.057867655427984,run_0122_seed2,ok,25.783184531173227,24.948184565966567,25.097150570411273
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0123_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,1,4070.949988231878,run_0123_seed3,ok,3893.021829856599,3997.7016638547593,4064.8404109302146
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0123_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,2,3732.3808094378105,run_0123_seed3,ok,3198.1573872648046,3274.798278143279,3318.1963595635502
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0123_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,3,2475.9433054489327,run_0123_seed3,ok,1506.2712864837192,1526.190465594886,1521.7746848833112
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0123_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,4,792.1593000962424,run_0123_seed3,ok,317.34947787108166,317.502983446138,292.53695422737997
